18:40:30  INFO     Epoch 105/200  train_loss=4.7024  val_cos_pos=0.0955  best=0.0959  no_improve=3  3.3s
18:40:33  INFO     Epoch 106/200  train_loss=4.7022  val_cos_pos=0.0946  best=0.0959  no_improve=4  3.3s
18:40:37  INFO     Epoch 107/200  train_loss=4.7016  val_cos_pos=0.0951  best=0.0959  no_improve=5  3.3s
18:40:40  INFO     Epoch 108/200  train_loss=4.7009  val_cos_pos=0.0954  best=0.0959  no_improve=6  3.3s
18:40:43  INFO     Epoch 109/200  train_loss=4.7014  val_cos_pos=0.0954  best=0.0959  no_improve=7  3.3s
18:40:47  INFO     Epoch 110/200  train_loss=4.7008  val_cos_pos=0.0951  best=0.0959  no_improve=8  3.3s
18:40:50  INFO     Epoch 111/200  train_loss=4.7004  val_cos_pos=0.0953  best=0.0959  no_improve=9  3.3s
18:40:53  INFO     Epoch 112/200  train_loss=4.6998  val_cos_pos=0.0962  best=0.0962  no_improve=0  3.3s
18:40:56  INFO     Epoch 113/200  train_loss=4.7000  val_cos_pos=0.0949  best=0.0962  no_improve=1  3.3s
18:41:00  INFO     Epoch 114/200  train_loss=4.7000  val_cos_pos=0.0961  best=0.0962  no_improve=2  3.3s
18:41:03  INFO     Epoch 115/200  train_loss=4.6994  val_cos_pos=0.0956  best=0.0962  no_improve=3  3.3s
18:41:06  INFO     Epoch 116/200  train_loss=4.6995  val_cos_pos=0.0951  best=0.0962  no_improve=4  3.3s
18:41:10  INFO     Epoch 117/200  train_loss=4.6989  val_cos_pos=0.0955  best=0.0962  no_improve=5  3.3s
18:41:13  INFO     Epoch 118/200  train_loss=4.6990  val_cos_pos=0.0953  best=0.0962  no_improve=6  3.4s
18:41:16  INFO     Epoch 119/200  train_loss=4.6981  val_cos_pos=0.0956  best=0.0962  no_improve=7  3.3s
18:41:20  INFO     Epoch 120/200  train_loss=4.6976  val_cos_pos=0.0959  best=0.0962  no_improve=8  3.3s
18:41:23  INFO     Epoch 121/200  train_loss=4.6972  val_cos_pos=0.0959  best=0.0962  no_improve=9  3.4s
18:41:26  INFO     Epoch 122/200  train_loss=4.6978  val_cos_pos=0.0950  best=0.0962  no_improve=10  3.3s
18:41:30  INFO     Epoch 123/200  train_loss=4.6975  val_cos_pos=0.0957  best=0.0962  no_improve=11  3.4s
18:41:33  INFO     Epoch 124/200  train_loss=4.6970  val_cos_pos=0.0961  best=0.0962  no_improve=12  3.3s
18:41:36  INFO     Epoch 125/200  train_loss=4.6966  val_cos_pos=0.0960  best=0.0962  no_improve=13  3.3s
18:41:40  INFO     Epoch 126/200  train_loss=4.6970  val_cos_pos=0.0950  best=0.0962  no_improve=14  3.3s
18:41:43  INFO     Epoch 127/200  train_loss=4.6962  val_cos_pos=0.0960  best=0.0962  no_improve=15  3.4s
18:41:46  INFO     Epoch 128/200  train_loss=4.6960  val_cos_pos=0.0953  best=0.0962  no_improve=16  3.3s
18:41:50  INFO     Epoch 129/200  train_loss=4.6955  val_cos_pos=0.0963  best=0.0963  no_improve=0  3.4s
18:41:53  INFO     Epoch 130/200  train_loss=4.6957  val_cos_pos=0.0952  best=0.0963  no_improve=1  3.4s
18:41:56  INFO     Epoch 131/200  train_loss=4.6945  val_cos_pos=0.0957  best=0.0963  no_improve=2  3.3s
18:42:00  INFO     Epoch 132/200  train_loss=4.6957  val_cos_pos=0.0965  best=0.0965  no_improve=0  3.3s
18:42:03  INFO     Epoch 133/200  train_loss=4.6951  val_cos_pos=0.0957  best=0.0965  no_improve=1  3.3s
18:42:06  INFO     Epoch 134/200  train_loss=4.6943  val_cos_pos=0.0958  best=0.0965  no_improve=2  3.4s
18:42:10  INFO     Epoch 135/200  train_loss=4.6945  val_cos_pos=0.0958  best=0.0965  no_improve=3  3.3s
18:42:13  INFO     Epoch 136/200  train_loss=4.6945  val_cos_pos=0.0954  best=0.0965  no_improve=4  3.4s
18:42:17  INFO     Epoch 137/200  train_loss=4.6935  val_cos_pos=0.0955  best=0.0965  no_improve=5  3.3s
18:42:20  INFO     Epoch 138/200  train_loss=4.6934  val_cos_pos=0.0961  best=0.0965  no_improve=6  3.4s
18:42:23  INFO     Epoch 139/200  train_loss=4.6935  val_cos_pos=0.0966  best=0.0966  no_improve=0  3.4s
18:42:27  INFO     Epoch 140/200  train_loss=4.6933  val_cos_pos=0.0954  best=0.0966  no_improve=1  3.4s
18:42:30  INFO     Epoch 141/200  train_loss=4.6935  val_cos_pos=0.0963  best=0.0966  no_improve=2  3.4s
18:42:33  INFO     Epoch 142/200  train_loss=4.6930  val_cos_pos=0.0963  best=0.0966  no_improve=3  3.4s
18:42:37  INFO     Epoch 143/200  train_loss=4.6928  val_cos_pos=0.0956  best=0.0966  no_improve=4  3.4s
18:42:40  INFO     Epoch 144/200  train_loss=4.6918  val_cos_pos=0.0964  best=0.0966  no_improve=5  3.3s
18:42:43  INFO     Epoch 145/200  train_loss=4.6923  val_cos_pos=0.0959  best=0.0966  no_improve=6  3.4s
18:42:47  INFO     Epoch 146/200  train_loss=4.6917  val_cos_pos=0.0957  best=0.0966  no_improve=7  3.3s
18:42:50  INFO     Epoch 147/200  train_loss=4.6918  val_cos_pos=0.0960  best=0.0966  no_improve=8  3.4s
18:42:54  INFO     Epoch 148/200  train_loss=4.6916  val_cos_pos=0.0962  best=0.0966  no_improve=9  3.3s
